category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,layer,layer_index,n_layers,hidden_dim,pos_base_norm,neg_base_norm,shared_norm,contrast_norm,contrast_clean_norm,contrast_to_shared_cos,abs_contrast_shared_cos,contrast_clean_to_shared_cos,contrast_to_shared_norm_ratio,contrast_clean_to_contrast_norm_ratio,contrast_shared_projection_norm
linguistic_style,LINGUISTIC STYLE,linguistic_style__neutral_register__colloquial_register,neutral register vs colloquial register,neutral register,colloquial register,-33,3,35,2048,2.2272558212280273,2.189140796661377,2.1250054836273193,1.2014232873916626,1.2007702589035034,0.03296710178256035,0.03296710178256035,-8.029765297123959e-09,0.5653742056895166,0.9994564542780114,0.039607442915439606
linguistic_style,LINGUISTIC STYLE,linguistic_style__outline_style__narrative_style,outline-style vs narrative-style,outline-style,narrative-style,-33,3,35,2048,2.239513635635376,1.8690041303634644,2.0028955936431885,0.9853082299232483,0.9090785980224609,0.38567742705345154,0.38567742705345154,-3.5037324153108784e-08,0.4919418830669108,0.9226337205092408,0.3800111413002014
linguistic_style,LINGUISTIC STYLE,linguistic_style__plain_language__technical_language,plain language vs technical language,plain language,technical language,-33,3,35,2048,2.312929630279541,1.8525004386901855,2.038712501525879,0.9682005643844604,0.8462666273117065,0.4858156144618988,0.4858156144618988,2.1592201804310207e-08,0.4749078468198967,0.87406128279808,0.4703669548034668
linguistic_style,LINGUISTIC STYLE,linguistic_style__precise_wording__approximate_wording,precise wording vs approximate wording,precise wording,approximate wording,-33,3,35,2048,2.3358702659606934,1.9145768880844116,2.0805039405822754,0.9642620086669922,0.8629027605056763,0.44629862904548645,0.44629862904548645,2.075055505201817e-08,0.4634752137970582,0.8948841214832924,0.43034878373146057
linguistic_style,LINGUISTIC STYLE,linguistic_style__professional_register__conversational_register,professional register vs conversational register,professional register,conversational register,-33,3,35,2048,2.237157106399536,1.919484257698059,2.017765998840332,1.0454987287521362,0.9929771423339844,0.31296688318252563,0.31296688318252563,3.625639877213871e-08,0.518146667826207,0.9497640839020058,0.32720649242401123
linguistic_style,LINGUISTIC STYLE,linguistic_style__short_form__long_form,short-form vs long-form,short-form,long-form,-33,3,35,2048,2.2394399642944336,1.7650953531265259,1.954298734664917,0.9920538663864136,0.8648625016212463,0.48988014459609985,0.48988014459609985,-2.837718682258128e-08,0.5076265203418404,0.8717898603344336,0.48598745465278625
linguistic_style,LINGUISTIC STYLE,linguistic_style__simple_wording__sophisticated_wording,simple wording vs sophisticated wording,simple wording,sophisticated wording,-33,3,35,2048,2.254298210144043,1.8834933042526245,2.0198349952697754,0.9694716334342957,0.8919744491577148,0.3917717933654785,0.3917717933654785,-9.459820660140394e-08,0.47997565925171526,0.9200624529858067,0.3798116445541382
linguistic_style,LINGUISTIC STYLE,linguistic_style__specific_wording__general_wording,specific wording vs general wording,specific wording,general wording,-33,3,35,2048,2.2974753379821777,1.8603980541229248,2.033912420272827,0.9652731418609619,0.8556657433509827,0.46282538771629333,0.46282538771629333,2.3010825245251e-08,0.47458933444709533,0.8864493439663453,0.4467528760433197
linguistic_style,LINGUISTIC STYLE,linguistic_style__step_by_step__holistic_description,step-by-step vs holistic description,step-by-step,holistic description,-33,3,35,2048,2.305699110031128,1.8351527452468872,2.0024728775024414,1.152596116065979,1.0448836088180542,0.42210280895233154,0.42210280895233154,1.7804325791459519e-09,0.5755863807271835,0.9065479175692807,0.48651406168937683
linguistic_style,LINGUISTIC STYLE,linguistic_style__straightforward_style__rhetorical_style,straightforward style vs rhetorical style,straightforward style,rhetorical style,-33,3,35,2048,2.2522976398468018,1.96558678150177,2.0352652072906494,1.1417239904403687,1.1023935079574585,0.260211706161499,0.260211706161499,-2.3245052105380637e-08,0.5609706225756371,0.9655516720221143,0.29708996415138245
linguistic_style,LINGUISTIC STYLE,linguistic_style__structured__free_flowing,structured vs free-flowing,structured,free-flowing,-33,3,35,2048,2.211207389831543,1.8684130907058716,1.9767134189605713,1.0635910034179688,1.0030436515808105,0.3325865566730499,0.3325865566730499,3.593337538632113e-08,0.5380602940294927,0.9430727115568085,0.3537360727787018
linguistic_style,LINGUISTIC STYLE,linguistic_style__succinct__detailed,succinct vs detailed,succinct,detailed,-33,3,35,2048,2.2551794052124023,1.6869038343429565,1.9222347736358643,1.0406783819198608,0.8622453212738037,0.5599276423454285,0.5599276423454285,2.0228577923830926e-08,0.5413898427981515,0.828541590037759,0.5827046036720276
linguistic_style,LINGUISTIC STYLE,linguistic_style__summary_style__full_exposition,summary-style vs full-exposition,summary-style,full-exposition,-33,3,35,2048,2.259263038635254,1.9038646221160889,2.0194804668426514,1.0699219703674316,1.0052560567855835,0.34238401055336,0.34238401055336,-1.9497221614983573e-08,0.529800603637527,0.9395601591771775,0.36632415652275085
linguistic_style,LINGUISTIC STYLE,linguistic_style__systematic_layout__impressionistic_layout,systematic layout vs impressionistic layout,systematic layout,impressionistic layout,-33,3,35,2048,2.2949514389038086,1.8911775350570679,2.028794765472412,1.105747938156128,1.02428138256073,0.3767269253730774,0.3767269253730774,-5.176362805059398e-08,0.5450270066615883,0.9263244788579519,0.41656509041786194
linguistic_style,LINGUISTIC STYLE,linguistic_style__taxonomy_style__story_style,taxonomy-style vs story-style,taxonomy-style,story-style,-33,3,35,2048,2.306706190109253,1.8056179285049438,1.9898686408996582,1.150648593902588,1.027566909790039,0.4499918520450592,0.4499918520450592,-2.3001542004408293e-08,0.5782535441044778,0.8930327775440982,0.5177823901176453
linguistic_style,LINGUISTIC STYLE,linguistic_style__technical_register__lay_register,technical register vs lay register,technical register,lay register,-33,3,35,2048,2.3598296642303467,1.8470301628112793,2.032012701034546,1.2018038034439087,1.0782207250595093,0.4416881203651428,0.4416881203651428,-1.7853169609338693e-08,0.5914351828765844,0.8971686742625895,0.5308223962783813
linguistic_style,LINGUISTIC STYLE,linguistic_style__terminology_heavy__terminology_light,terminology-heavy vs terminology-light,terminology-heavy,terminology-light,-33,3,35,2048,2.2437820434570312,1.8215501308441162,1.9885478019714355,0.9422927498817444,0.8376380801200867,0.45803123712539673,0.45803123712539673,3.242915624923626e-08,0.4738597427467222,0.8889361403079971,0.431599497795105
linguistic_style,LINGUISTIC STYLE,linguistic_style__tight_structure__loose_structure,tight structure vs loose structure,tight structure,loose structure,-33,3,35,2048,2.272516965866089,1.8171943426132202,1.9990384578704834,0.9738778471946716,0.8552820086479187,0.47825127840042114,0.47825127840042114,-1.0621950252698298e-07,0.487173142347704,0.8782230863055596,0.46575838327407837
linguistic_style,LINGUISTIC STYLE,linguistic_style__well_organized__loosely_organized,well-organized vs loosely organized,well-organized,loosely organized,-33,3,35,2048,2.3100221157073975,1.7856097221374512,1.9901973009109497,1.0980287790298462,0.9562973380088806,0.49142131209373474,0.49142131209373474,-9.78680692043099e-09,0.5517185550031941,0.8709219250644858,0.5395947694778442
semantic_framing,SEMANTIC FRAMING,semantic_framing__analytic_perspective__experiential_perspective,analytic perspective vs experiential perspective,analytic perspective,experiential perspective,-33,3,35,2048,2.266268253326416,1.9755117893218994,2.048442840576172,1.1369988918304443,1.0964223146438599,0.26476699113845825,0.26476699113845825,-6.468789592872781e-08,0.5550552201449942,0.9643125622389477,0.30103984475135803
semantic_framing,SEMANTIC FRAMING,semantic_framing__behavioral_perspective__structural_perspective,behavioral perspective vs structural perspective,behavioral perspective,structural perspective,-33,3,35,2048,2.223282814025879,1.7636281251907349,1.9445674419403076,0.9906430244445801,0.8713976740837097,0.47566166520118713,0.47566166520118713,2.1984709608346975e-09,0.509441330281714,0.8796283349113297,0.47121086716651917
semantic_framing,SEMANTIC FRAMING,semantic_framing__capability_perspective__limitation_perspective,capability perspective vs limitation perspective,capability perspective,limitation perspective,-33,3,35,2048,2.1823842525482178,1.7383344173431396,1.9050112962722778,1.026131272315979,0.9187713861465454,0.44531458616256714,0.44531458616256714,6.864119228566778e-08,0.53864839243941,0.8953741211617864,0.45695120096206665
semantic_framing,SEMANTIC FRAMING,semantic_framing__causal_perspective__correlational_perspective,causal perspective vs correlational perspective,causal perspective,correlational perspective,-33,3,35,2048,2.287592649459839,1.8179913759231567,2.0048720836639404,0.9991467595100403,0.8758431673049927,0.481236070394516,0.481236070394516,-1.0501523206585262e-07,0.4983593555176255,0.8765911103334679,0.4808254837989807
semantic_framing,SEMANTIC FRAMING,semantic_framing__competition_perspective__cooperation_perspective,competition perspective vs cooperation perspective,competition perspective,cooperation perspective,-33,3,35,2048,2.2098124027252197,1.7075870037078857,1.9102669954299927,1.0008851289749146,0.8582472801208496,0.5145034790039062,0.5145034790039062,-2.4142517318637147e-08,0.5239503856630364,0.8574882923876074,0.514958918094635
semantic_framing,SEMANTIC FRAMING,semantic_framing__constraint_perspective__capability_perspective,constraint perspective vs capability perspective,constraint perspective,capability perspective,-33,3,35,2048,2.2431135177612305,1.7224180698394775,1.9313223361968994,1.0375663042068481,0.8892604112625122,0.5152103900909424,0.5152103900909424,4.067032932653092e-08,0.5372310384241669,0.8570636957435639,0.5345649123191833
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_benefit_perspective__duty_based_perspective,cost-benefit perspective vs duty-based perspective,cost-benefit perspective,duty-based perspective,-33,3,35,2048,2.459272623062134,1.7894082069396973,2.061708450317383,1.2236988544464111,1.0104668140411377,0.5640392899513245,0.5640392899513245,-4.112810003675804e-08,0.5935363238473572,0.8257479447410797,0.6902143359184265
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_effectiveness_perspective__moral_value_perspective,cost-effectiveness perspective vs moral-value perspective,cost-effectiveness perspective,moral-value perspective,-33,3,35,2048,2.477226972579956,1.8542256355285645,2.1119065284729004,1.1441236734390259,0.9491330981254578,0.558399498462677,0.558399498462677,9.060099159796664e-08,0.5417492005511867,0.8295721172104916,0.6388780474662781
semantic_framing,SEMANTIC FRAMING,semantic_framing__cost_perspective__benefit_perspective,cost perspective vs benefit perspective,cost perspective,benefit perspective,-33,3,35,2048,2.160891532897949,1.7079182863235474,1.8720017671585083,1.0748543739318848,0.967584490776062,0.4354756474494934,0.4354756474494934,-9.717773963302534e-08,0.5741738030319249,0.9002005427363869,0.4680729806423187
semantic_framing,SEMANTIC FRAMING,semantic_framing__diagnostic_perspective__prescriptive_perspective,diagnostic perspective vs prescriptive perspective,diagnostic perspective,prescriptive perspective,-33,3,35,2048,2.2139499187469482,1.83640456199646,1.9687368869781494,1.0218669176101685,0.9451888203620911,0.38005802035331726,0.38005802035331726,4.629516325849181e-08,0.5190469708619372,0.9249627364124833,0.38836869597435
semantic_framing,SEMANTIC FRAMING,semantic_framing__economic_perspective__ethical_perspective,economic perspective vs ethical perspective,economic perspective,ethical perspective,-33,3,35,2048,2.238258123397827,1.6964502334594727,1.9065157175064087,1.111880898475647,0.9610875844955444,0.5028392672538757,0.5028392672538757,-1.1690271861652946e-08,0.5832004888634805,0.8643799761405783,0.559097409248352
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,-33,3,35,2048,2.3710293769836426,1.871523380279541,2.0750560760498047,1.012585997581482,0.8744055032730103,0.5042852759361267,0.5042852759361267,6.672686847508658e-09,0.48798006437931957,0.8635370283230167,0.5106322169303894
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_perspective__fairness_perspective,efficiency perspective vs fairness perspective,efficiency perspective,fairness perspective,-33,3,35,2048,2.2040319442749023,1.8086061477661133,1.9484782218933105,1.0350624322891235,0.9516153335571289,0.3933715522289276,0.3933715522289276,-7.157444770200527e-08,0.5312158076282562,0.9193796469383545,0.4071641266345978
semantic_framing,SEMANTIC FRAMING,semantic_framing__effort_perspective__outcome_perspective,effort perspective vs outcome perspective,effort perspective,outcome perspective,-33,3,35,2048,2.1701972484588623,1.720786452293396,1.8925889730453491,1.00705087184906,0.8948365449905396,0.45873862504959106,0.45873862504959106,-2.749603877916229e-09,0.5321022610781796,0.8885713423270443,0.4619731307029724
semantic_framing,SEMANTIC FRAMING,semantic_framing__evidence_perspective__narrative_perspective,evidence perspective vs narrative perspective,evidence perspective,narrative perspective,-33,3,35,2048,2.149770975112915,1.7673519849777222,1.9003632068634033,1.0220446586608887,0.9429934620857239,0.38562944531440735,0.38562944531440735,-2.2866911919550148e-08,0.5378154317920093,0.9226538724063782,0.39413052797317505
semantic_framing,SEMANTIC FRAMING,semantic_framing__feasibility_perspective__desirability_perspective,feasibility perspective vs desirability perspective,feasibility perspective,desirability perspective,-33,3,35,2048,2.277336359024048,1.9592583179473877,2.035325527191162,1.2164332866668701,1.1705210208892822,0.2721439003944397,0.2721439003944397,-9.382062238216804e-09,0.5976603105575947,0.9622566512435784,0.33104488253593445
semantic_framing,SEMANTIC FRAMING,semantic_framing__growth_perspective__sustainability_perspective,growth perspective vs sustainability perspective,growth perspective,sustainability perspective,-33,3,35,2048,2.190415382385254,1.7775555849075317,1.9241836071014404,1.0513389110565186,0.9613015651702881,0.4049037992954254,0.4049037992954254,-8.559391417861661e-09,0.5463818043020534,0.9143593517377289,0.4256910979747772
semantic_framing,SEMANTIC FRAMING,semantic_framing__impact_measurement_perspective__principle_based_perspective,impact-measurement perspective vs principle-based perspective,impact-measurement perspective,principle-based perspective,-33,3,35,2048,2.525503158569336,1.8094249963760376,2.1133761405944824,1.1995543241500854,0.9484621286392212,0.6122311949729919,0.6122311949729919,-8.130951467677505e-10,0.5676009590099076,0.7906787625572778,0.7344045639038086
semantic_framing,SEMANTIC FRAMING,semantic_framing__implementation_perspective__design_perspective,implementation perspective vs design perspective,implementation perspective,design perspective,-33,3,35,2048,2.2435450553894043,1.8272316455841064,1.9664229154586792,1.1301621198654175,1.044786810874939,0.3812856078147888,0.3812856078147888,-8.159584119482588e-09,0.5747299377874676,0.9244574672166103,0.4309145212173462
semantic_framing,SEMANTIC FRAMING,semantic_framing__incentive_perspective__norm_perspective,incentive perspective vs norm perspective,incentive perspective,norm perspective,-33,3,35,2048,2.1896932125091553,1.8144161701202393,1.9503389596939087,0.9789965152740479,0.9000187516212463,0.39349254965782166,0.39349254965782166,-1.0080731804862353e-08,0.5019622411827809,0.9193278398639718,0.38522782921791077
semantic_framing,SEMANTIC FRAMING,semantic_framing__individual_impact_perspective__system_impact_perspective,individual-impact perspective vs system-impact perspective,individual-impact perspective,system-impact perspective,-33,3,35,2048,2.461668014526367,1.9898003339767456,2.1815855503082275,1.0004841089248657,0.8770440220832825,0.4811840057373047,0.4811840057373047,-6.230407478824418e-08,0.45860411423403097,0.8766196426905434,0.4814169704914093
semantic_framing,SEMANTIC FRAMING,semantic_framing__individual_perspective__societal_perspective,individual perspective vs societal perspective,individual perspective,societal perspective,-33,3,35,2048,2.1377830505371094,1.7317607402801514,1.8785752058029175,1.0109626054763794,0.9204241633415222,0.4136338233947754,0.4136338233947754,1.831312346212144e-08,0.5381539170502818,0.9104433322811241,0.4181683361530304
semantic_framing,SEMANTIC FRAMING,semantic_framing__innovation_benefit_perspective__innovation_risk_perspective,innovation-benefit perspective vs innovation-risk perspective,innovation-benefit perspective,innovation-risk perspective,-33,3,35,2048,2.547804117202759,1.8964070081710815,2.177424669265747,1.1002804040908813,0.8767589330673218,0.6041767001152039,0.6041767001152039,-2.3416285799271463e-08,0.505312730043565,0.7968504481289507,0.6647638082504272
semantic_framing,SEMANTIC FRAMING,semantic_framing__innovation_perspective__regulation_perspective,innovation perspective vs regulation perspective,innovation perspective,regulation perspective,-33,3,35,2048,2.2634973526000977,1.7330291271209717,1.936661958694458,1.1184741258621216,0.9753983020782471,0.48936447501182556,0.48936447501182556,3.253930458413379e-08,0.577526770142223,0.8720794513922336,0.547341525554657
semantic_framing,SEMANTIC FRAMING,semantic_framing__local_perspective__global_perspective,local perspective vs global perspective,local perspective,global perspective,-33,3,35,2048,2.1566922664642334,1.6968529224395752,1.8727481365203857,1.016130805015564,0.8992740511894226,0.4655942916870117,0.4655942916870117,-1.548412598140203e-08,0.5425880742850777,0.8849983159162746,0.47310471534729004
semantic_framing,SEMANTIC FRAMING,semantic_framing__logic_perspective__empathy_perspective,logic perspective vs empathy perspective,logic perspective,empathy perspective,-33,3,35,2048,2.2216060161590576,1.820235013961792,1.9547722339630127,1.1013803482055664,1.0202218294143677,0.37675735354423523,0.37675735354423523,1.821268469370807e-08,0.5634315492463693,0.9263119966472736,0.4149531424045563
semantic_framing,SEMANTIC FRAMING,semantic_framing__mechanistic_perspective__holistic_perspective,mechanistic perspective vs holistic perspective,mechanistic perspective,holistic perspective,-33,3,35,2048,2.3341493606567383,1.732627034187317,1.9608070850372314,1.2334668636322021,1.064109206199646,0.5057195425033569,0.5057195425033569,-5.8918679712860467e-08,0.6290607949372956,0.8626978458636116,0.6237883567810059
semantic_framing,SEMANTIC FRAMING,semantic_framing__micro_level_perspective__macro_level_perspective,micro-level perspective vs macro-level perspective,micro-level perspective,macro-level perspective,-33,3,35,2048,2.366009473800659,1.8981319665908813,2.070483684539795,1.1199121475219727,1.0109782218933105,0.43020758032798767,0.43020758032798767,-6.22894589241696e-08,0.5408939736566409,0.9027299365671674,0.4817947447299957
semantic_framing,SEMANTIC FRAMING,semantic_framing__operational_perspective__strategic_perspective,operational perspective vs strategic perspective,operational perspective,strategic perspective,-33,3,35,2048,2.254678726196289,1.7196294069290161,1.930824637413025,1.0812345743179321,0.9305068850517273,0.5092870593070984,0.5092870593070984,-9.226940278495022e-08,0.5599859010327327,0.8605966800855519,0.5506588220596313
semantic_framing,SEMANTIC FRAMING,semantic_framing__optimization_perspective__resilience_perspective,optimization perspective vs resilience perspective,optimization perspective,resilience perspective,-33,3,35,2048,2.2218899726867676,1.7800381183624268,1.9360158443450928,1.103644609451294,1.0047286748886108,0.41378793120384216,0.41378793120384216,-3.6866605768182126e-08,0.5700596989817664,0.9103733813262027,0.45667484402656555
semantic_framing,SEMANTIC FRAMING,semantic_framing__optimization_perspective__satisficing_perspective,optimization perspective vs satisficing perspective,optimization perspective,satisficing perspective,-33,3,35,2048,2.222587823867798,1.921877384185791,2.008265495300293,1.0651270151138306,1.018929123878479,0.2913160026073456,0.2913160026073456,-1.0012850282237196e-07,0.5303716155092152,0.9566268711807911,0.31028854846954346
semantic_framing,SEMANTIC FRAMING,semantic_framing__output_perspective__process_perspective,output perspective vs process perspective,output perspective,process perspective,-33,3,35,2048,2.1724116802215576,1.7124749422073364,1.892292857170105,0.9903516173362732,0.8705706000328064,0.47672584652900696,0.47672584652900696,5.088037546840951e-09,0.5233606487408766,0.879052030403465,0.47212621569633484
semantic_framing,SEMANTIC FRAMING,semantic_framing__performance_metric_perspective__well_being_perspective,performance-metric perspective vs well-being perspective,performance-metric perspective,well-being perspective,-33,3,35,2048,2.532170295715332,1.7702780961990356,2.0894017219543457,1.2763803005218506,1.0068801641464233,0.6145781874656677,0.6145781874656677,-3.1873728545406266e-08,0.6108831476064707,0.7888559261959452,0.7844356298446655
semantic_framing,SEMANTIC FRAMING,semantic_framing__performance_perspective__safety_perspective,performance perspective vs safety perspective,performance perspective,safety perspective,-33,3,35,2048,2.207866907119751,1.7275822162628174,1.915769100189209,1.018698811531067,0.891287088394165,0.4842548966407776,0.4842548966407776,2.2362646845408563e-08,0.5317440454752382,0.8749269934403804,0.4933099150657654
semantic_framing,SEMANTIC FRAMING,semantic_framing__practical_perspective__theoretical_perspective,practical perspective vs theoretical perspective,practical perspective,theoretical perspective,-33,3,35,2048,2.165661096572876,1.7518391609191895,1.909698486328125,0.9645022749900818,0.8660865426063538,0.44007277488708496,0.44007277488708496,1.464021259778292e-08,0.5050547413087076,0.8979621563000045,0.42445120215415955
semantic_framing,SEMANTIC FRAMING,semantic_framing__precision_perspective__robustness_perspective,precision perspective vs robustness perspective,precision perspective,robustness perspective,-33,3,35,2048,2.1989221572875977,1.8242363929748535,1.9620002508163452,0.9635428786277771,0.883651852607727,0.3986889719963074,0.3986889719963074,-5.318082330063589e-08,0.4911023218406155,0.917086174583298,0.38415393233299255
semantic_framing,SEMANTIC FRAMING,semantic_framing__prediction_perspective__explanation_perspective,prediction perspective vs explanation perspective,prediction perspective,explanation perspective,-33,3,35,2048,2.2243807315826416,1.7192069292068481,1.9149415493011475,1.067276954650879,0.931934118270874,0.4873823821544647,0.4873823821544647,-4.696798061587515e-09,0.5573417919937967,0.8731886453743608,0.5201719403266907
semantic_framing,SEMANTIC FRAMING,semantic_framing__problem_perspective__solution_perspective,problem perspective vs solution perspective,problem perspective,solution perspective,-33,3,35,2048,2.192277431488037,1.7034674882888794,1.8935307264328003,1.0363045930862427,0.9061354398727417,0.48522210121154785,0.48522210121154785,9.716004001347756e-08,0.5472869167740015,0.8743910293537914,0.5028377771377563
semantic_framing,SEMANTIC FRAMING,semantic_framing__process_perspective__outcome_perspective,process perspective vs outcome perspective,process perspective,outcome perspective,-33,3,35,2048,2.1685566902160645,1.720786452293396,1.8895078897476196,1.0229994058609009,0.9133189916610718,0.45048218965530396,0.45048218965530396,-1.9428149755640334e-08,0.5414104970990845,0.8927854565980632,0.4608429968357086
semantic_framing,SEMANTIC FRAMING,semantic_framing__producer_perspective__consumer_perspective,producer perspective vs consumer perspective,producer perspective,consumer perspective,-33,3,35,2048,2.209190607070923,1.7207015752792358,1.909164309501648,1.0502567291259766,0.9221009016036987,0.4787035286426544,0.4787035286426544,-1.5341802495072443e-08,0.5501133264952595,0.8779766661157895,0.5027616024017334
semantic_framing,SEMANTIC FRAMING,semantic_framing__quantitative_perspective__qualitative_perspective,quantitative perspective vs qualitative perspective,quantitative perspective,qualitative perspective,-33,3,35,2048,2.198516368865967,1.726563572883606,1.9100046157836914,1.0180976390838623,0.8951881527900696,0.4763140082359314,0.4763140082359314,-7.407818003457578e-08,0.533034124980964,0.8792753449419712,0.4849341809749603
semantic_framing,SEMANTIC FRAMING,semantic_framing__resource_allocation_perspective__value_distribution_perspective,resource-allocation perspective vs value-distribution perspective,resource-allocation perspective,value-distribution perspective,-33,3,35,2048,2.5128703117370605,2.068552017211914,2.2479641437530518,0.9866489171981812,0.8766286969184875,0.4588939845561981,0.4588939845561981,9.404769230059173e-08,0.4389077645833521,0.8884910140152775,0.45276716351509094
semantic_framing,SEMANTIC FRAMING,semantic_framing__resource_perspective__impact_perspective,resource perspective vs impact perspective,resource perspective,impact perspective,-33,3,35,2048,2.164827823638916,1.7401634454727173,1.8897572755813599,1.0698435306549072,0.9757317304611206,0.4101187586784363,0.4101187586784363,9.091513319958722e-09,0.5661274833963973,0.9120321827471576,0.4387628436088562
semantic_framing,SEMANTIC FRAMING,semantic_framing__risk_perspective__opportunity_perspective,risk perspective vs opportunity perspective,risk perspective,opportunity perspective,-33,3,35,2048,2.1658589839935303,1.6952766180038452,1.872523307800293,1.0509237051010132,0.9322291612625122,0.4616599678993225,0.4616599678993225,-2.2407814270763993e-08,0.5612339780889368,0.8870569354726924,0.4851694405078888
semantic_framing,SEMANTIC FRAMING,semantic_framing__scalability_perspective__feasibility_perspective,scalability perspective vs feasibility perspective,scalability perspective,feasibility perspective,-33,3,35,2048,2.2067558765411377,1.8002156019210815,1.9472168684005737,1.0268808603286743,0.9378269910812378,0.40733852982521057,0.40733852982521057,2.8559533404859394e-08,0.5273582398513962,0.9132773112365411,0.41828814148902893
semantic_framing,SEMANTIC FRAMING,semantic_framing__short_term_perspective__long_term_perspective,short-term perspective vs long-term perspective,short-term perspective,long-term perspective,-33,3,35,2048,2.251521587371826,1.7843812704086304,1.9714314937591553,0.9800836443901062,0.8555254340171814,0.48788028955459595,0.48788028955459595,-1.1319816195509702e-08,0.4971431406532255,0.8729106325915317,0.478163480758667
semantic_framing,SEMANTIC FRAMING,semantic_framing__supply_perspective__demand_perspective,supply perspective vs demand perspective,supply perspective,demand perspective,-33,3,35,2048,2.1483070850372314,1.6879775524139404,1.8647576570510864,1.0098016262054443,0.8919022679328918,0.46891194581985474,0.46891194581985474,3.303790307995769e-08,0.5415189595211728,0.8832450302980935,0.4735080301761627
semantic_framing,SEMANTIC FRAMING,semantic_framing__technical_perspective__human_centered_perspective,technical perspective vs human-centered perspective,technical perspective,human-centered perspective,-33,3,35,2048,2.182588577270508,1.8386119604110718,1.9555258750915527,0.9960166215896606,0.9311127066612244,0.3550787568092346,0.3550787568092346,-1.3810139698477997e-08,0.5093344119228439,0.9348365142492818,0.3536643385887146
semantic_framing,SEMANTIC FRAMING,semantic_framing__tradeoff_perspective__win_win_perspective,tradeoff perspective vs win-win perspective,tradeoff perspective,win-win perspective,-33,3,35,2048,2.341956615447998,1.817191243171692,2.009577989578247,1.1917537450790405,1.0608395338058472,0.45566752552986145,0.45566752552986145,2.4027482226074426e-08,0.5930368222878255,0.8901499476601094,0.5430434942245483
semantic_framing,SEMANTIC FRAMING,semantic_framing__utility_perspective__rights_perspective,utility perspective vs rights perspective,utility perspective,rights perspective,-33,3,35,2048,2.2136025428771973,1.7185726165771484,1.9120376110076904,1.0409151315689087,0.907964289188385,0.48901569843292236,0.48901569843292236,-6.383838524470775e-08,0.5444009707634992,0.8722750411168153,0.5090238451957703
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,-32,4,35,2048,3.019221067428589,2.6300837993621826,2.7781026363372803,1.0930031538009644,1.0188771486282349,0.3619915246963501,0.3619915246963501,3.717992314022922e-08,0.39343512349205606,0.932181343745484,0.39565783739089966
ideology,IDEOLOGY,ideology__collective_benefit__personal_benefit,collective-benefit vs personal-benefit,collective-benefit,personal-benefit,-32,4,35,2048,2.9910366535186768,2.5215699672698975,2.705594062805176,1.1525088548660278,1.0485888719558716,0.4149778485298157,0.4149778485298157,2.6918204554249314e-08,0.4259725694663522,0.9098315102123564,0.4782656133174896
ideology,IDEOLOGY,ideology__collective_responsibility__individual_responsibility,collective-responsibility vs individual-responsibility,collective-responsibility,individual-responsibility,-32,4,35,2048,3.0231659412384033,2.586634874343872,2.757539749145508,1.1154927015304565,1.0233097076416016,0.39805588126182556,0.39805588126182556,2.9703919324219896e-08,0.40452461360751724,0.917361185992181,0.44402843713760376
ideology,IDEOLOGY,ideology__collective_security__civil_liberty,collective-security vs civil-liberty,collective-security,civil-liberty,-32,4,35,2048,3.0261495113372803,2.5682311058044434,2.744561195373535,1.17316472530365,1.0763397216796875,0.3978120982646942,0.3978120982646942,-4.85510405212608e-08,0.4274507441412623,0.9174668300746076,0.46669912338256836
ideology,IDEOLOGY,ideology__collective_welfare__individual_liberty,collective-welfare vs individual-liberty,collective-welfare,individual-liberty,-32,4,35,2048,3.042877674102783,2.5686676502227783,2.754343032836914,1.169910192489624,1.06552255153656,0.41290751099586487,0.41290751099586487,4.633106698292977e-08,0.4247510853013256,0.9107729451173323,0.4830646514892578
ideology,IDEOLOGY,ideology__competition_policy__cooperation_policy,competition-policy vs cooperation-policy,competition-policy,cooperation-policy,-32,4,35,2048,3.136502981185913,2.519829511642456,2.776747703552246,1.2381744384765625,1.0670404434204102,0.5072734355926514,0.5072734355926514,6.01937770738914e-08,0.4459081525097102,0.8617852301435701,0.6280929446220398
ideology,IDEOLOGY,ideology__consumer_protection__corporate_freedom,consumer-protection vs corporate-freedom,consumer-protection,corporate-freedom,-32,4,35,2048,3.060349225997925,2.599602222442627,2.762221097946167,1.3144862651824951,1.2268024682998657,0.3591126799583435,0.3591126799583435,-7.035694693513506e-08,0.47588017706470837,0.933294246425271,0.47204872965812683
ideology,IDEOLOGY,ideology__data_protection_priority__data_utilization_priority,data-protection-priority vs data-utilization-priority,data-protection-priority,data-utilization-priority,-32,4,35,2048,3.141822576522827,2.679130792617798,2.8504819869995117,1.2635626792907715,1.1719216108322144,0.373887300491333,0.373887300491333,4.1819085971894765e-09,0.4432803592703384,0.9274740620623627,0.4724300503730774
